117,biodiversity los,2,-0.6519456435265701,0.07257995551388868
118,biodiversity relationship,0,-0.7586176506914611,0.14524364897581601
119,bioenergy,3,1.0755076435561368,-0.6308652409059562
120,biofuel,7,0.8288253812171071,-0.639405681095681
121,biological,7,0.9528279656211013,0.5566220551808831
122,biological community,6,-0.6527272127576866,0.07653673246792916
123,biological invasion,1,-0.7004170384821433,0.09236767144519528
124,biological mechanism,0,-0.7082457904335837,0.03926584341924104
125,biological organization,5,-0.6590234344584684,0.08303610412762216
126,biologically,7,1.1385603495803076,0.5379231024325539
127,biologist,7,1.1337003084413442,-0.5004031664169539
128,biology,7,0.9196978891448618,0.26204235868360626
129,biomarker,7,1.3448760546191523,1.869055711333086
130,biomass,7,1.2509571568202658,-0.6072826482725919
131,biomass_above,2,-0.6465672242712639,0.07326614769691601
132,biomass_below,7,-0.6335583829667513,0.08729312823590571
133,biome,3,1.365910010543452,-0.5992751349342361
134,biosynthetic gene,5,-0.826136193727229,0.11841515180186354
135,biota,7,1.8702079553645325,-0.19683683971837837
136,biotic,7,1.5214876754299975,0.15496740203722156
137,bird,7,0.6512722222078519,-0.7987920397329435
138,bird specy,7,0.6512722222078519,-0.7987920397329435
139,birth,5,-0.14343200588787794,0.09652342054692489
140,botanical,4,1.1274265149352003,-0.4161654934372097
141,botanical garden,1,-0.7405194842347071,0.13034537892353878
142,botany,7,1.040970708520004,-0.7647510371856039
143,boundary,4,0.08960883146540174,-0.35372358957232497
144,breeding,1,0.7134030298938248,-0.640641031002727
145,breeding bird,6,-0.7253959138860671,0.057575219910912016
146,broad,4,-0.3107356111039048,0.15290149551332508
147,broad-leaved,1,-0.6308560264645895,0.07758323571983222
148,broad-leaved forest,4,-0.6329651189773225,0.06088598681040609
149,butterfly,7,0.5747168223575047,-0.47092142114076213
150,c,7,-0.20545572897746545,0.4772922021211147
151,ca,4,-0.08923948563816503,0.3072205112132465
152,cadmium,7,1.017846666580755,0.4324600336661603
153,calcium,7,1.284834042744752,1.3266539591586335
154,canopy,3,0.4932214648369497,-0.6748195159036121
155,canopy cover,2,-0.7239701109012519,0.14975075546375113
156,canopy layer,1,-0.7922232794941592,0.1117002965093038
157,capacity,0,-0.2509914472359059,0.06950659905172844
158,carbohydrate,7,1.0464705285009617,1.0413828196790758
159,carbon,2,0.7165938341630338,-0.23164490956035189
160,carbon content,4,-0.6339636699967462,0.074014730206559
161,carbon dioxide,1,-0.7053191209770854,0.056262044124362365
162,carbon flux,4,-0.676582404154933,0.007839233455579188
163,carbon footprint,6,-0.7605232792957606,0.08373614617630556
164,carbon nitrogen ratio,2,-0.6182254720934648,0.08043373827281596
165,carbon to nitrogen ratio,2,-0.6182254720934648,0.08043373827281596
166,caterpillar,7,1.022528752056485,-0.1764366226950396
167,cecum,7,0.8403446921692277,0.7921918185256143
168,cellulose,7,1.3632727032219978,0.5444606908068641
169,cellulosic biofuel,5,-0.7190534066364554,0.08455671160991629
170,charcoal,4,0.34480700751598337,-0.6139203489210969
171,chemical,7,0.62736965234763,0.332608330290315
172,chemical composition,3,-0.7364427317044975,0.08040346042927074
173,chemical element,5,-0.6594392825488853,0.09973670709142893
174,chemical leaf composition,7,-0.616251034129127,0.07858873864751667
175,chemistry,1,0.41192509434012053,0.4271655605020293
176,chromosomal,7,1.495633646639461,2.0295299228348593
177,city,4,-0.39811835379621985,-0.4563201736455156
178,cl,0,-0.329494901119613,0.47046983134156045
179,clay,7,0.4158344902243373,-0.41639141121921314
180,climate,2,0.35979110746944254,-0.5653363982875071
181,climate change,2,-0.6701965080903707,0.06613515938876567
182,climate condition,7,-0.6136950501203035,0.06426360075361606
183,climatic,5,0.9713537099158327,-0.32994112886152055
184,climatic condition,0,-0.6446201923405311,0.08928495507820551
185,climatic conditions,5,-0.6144210860454337,-0.012448578965548164
186,clone,1,-0.11264374772664995,0.425240413108269
187,cloud,3,-0.19322902127683497,-0.28029767171387043
188,cluster,7,0.05446270246684917,0.23223916929701144
189,cn,3,-0.01758199609448388,0.2364132812772203
190,co2,7,0.6879621392088272,0.14931219047419364
191,co2 concentration,4,-0.6840918030670236,0.07718294994712446
192,co2 emission,5,-0.7120853830301465,0.060058043547671726
193,coal,2,0.3030170342583903,-0.7567577040624747
194,coarse,1,0.28029431054980414,0.24569205647599704
195,coarse material,5,-0.6575860718759821,0.04232214429896493
196,coarse sand,4,-0.6622503702400532,0.01770883365628405
197,coarse silt,0,-0.6742318141395548,0.026483301797551574
198,coarse-grained soil,7,-0.6017999137060841,0.06539492051181645
199,coast,3,-0.09154525874977563,-0.7707749922245921
200,coastal,3,0.306445897298523,-1.1107280796406358
201,coastal ecosystem,6,-0.7518598206272142,0.08751165772207214
202,coastal saline soil,0,-0.6005522578834458,0.061169709741246595
203,coastal water,5,-0.6420485200087557,0.06306601688744816
204,coastal wetland,0,-0.7152126123587474,0.053628324723483056
205,cold,6,-0.224510113204339,-0.2702182372871168
206,collection,0,-0.20104840542855512,-0.027958465605092204
207,colon,7,0.5370209990119772,0.8461036745593687
208,colonies,7,0.7672473600742418,-0.2911272446657284
209,colonization,5,0.800660032142427,-0.02844081692451835
210,colonizing,7,0.656277154130417,-0.2724748554423586
211,colony,7,0.4943659092064527,-0.4323653049024727
212,community,3,-0.3639712723315547,-0.254627913157833
213,community composition,7,-0.60030906573886,0.0645195392202749
214,community disassembly,6,-0.660993179525276,0.08313851893722778
215,community growth,6,-0.6315660058190813,0.0890831017453888
216,community level,2,-0.6195266588974199,0.06061539645141397
217,community structure,6,-0.6580178748326584,0.06934112741862139
218,composition,4,0.22376108782152868,0.5614668497236901
219,compost,7,0.8608407406403867,-0.8507448343303162
220,compound,7,-0.005227789129431696,0.4089311864216136
221,concentration,0,0.15752003272735282,0.44180369546789133
222,condition,1,-0.17186666936911504,-0.03282664535883938
223,conductivity,7,1.4492658595464762,1.125522791217602
224,conservation,3,0.6439849430539051,-1.3269997348394618
225,conservation effort,6,-0.6233961756374677,0.09334694662593164
226,consistency,0,-0.15503566577486794,0.2819379290398126
227,construction,4,-0.2573535696622809,-0.4948714840205235
228,consumption,0,0.1806071107480389,0.18766412796504348
229,content,0,-0.039300684758172964,0.4181680827816924
230,contents of carbon,5,-0.6356391647188696,0.08448114872621333
231,continent,3,0.09546480197121779,-0.12884932703216695
232,cooked leaf,0,-0.6754944483511496,0.034836644782715934
233,coral,7,1.502025862618281,-0.771727489591817
234,coral habitat,0,-0.8819976541181732,0.08110712957739309
235,coral reef,0,-0.9098585591032402,0.033444104658788006
236,cotton,1,0.35868081622195663,-0.7683911597298151
237,count,6,-0.378738763628158,0.14533369078115152
238,country,4,-0.45919854087678647,-0.16281530722598941
239,county,4,-0.18176692067797118,-0.37887057534733054
240,coverage,0,-0.5100744370920077,0.11856490619307115
241,crop,1,0.42597907329702994,-0.8597294228669465
242,cropland,3,1.066778130557484,-1.440850316579588
243,crown width,2,-0.6777638642632225,0.057848275386085765
244,crust,7,0.7938047928468445,0.11247536329832172
245,cultivated area,2,-0.6566674645254111,0.09250223204917969
246,current,2,-0.4530883258201925,0.04427722119715678
247,curved,7,0.23734675894040608,0.17102619391280852
248,cytochrome,7,0.8288673457442712,1.3892333082372486
249,cytochrome c,5,-0.6715033014443464,0.1229428259238357
250,damaged,6,-0.2524377907587515,-0.15702049403898333
251,data set,5,-0.6767704025706419,0.0969670196691489
252,dataset,7,0.7230303625064646,0.7486246741477829
253,date,6,-0.4852167841756184,0.11643157158369825
254,date time,0,-0.6496019783621568,0.09072873416612352
255,dead,4,-0.25174917410875813,-0.2946808954114794
256,dead wood,1,-0.66080363808092,0.07861960379745093
257,deadwood,4,0.05666502554572974,-0.43512709611897077
258,decay,5,0.6199174430987839,0.146107806842909
259,decayed,7,0.44895652250468193,0.06420110647777383
260,decidious species,7,1.8773914980185478,-0.5320434909432881
261,decomposers,7,1.084850250299316,-0.02874576468954361
262,decomposing,7,0.734631191664891,-0.01604389752203142
263,decomposition,7,1.4583780620640383,0.3887018303378692
264,deep,6,-0.20968546994686418,-0.13332923671344402
265,deep sea system,2,-0.626653972786323,0.08328638918173158
266,deep water,1,-0.7040368756517026,0.07963893062815676
267,deepwater,3,0.6253285550440816,-0.5244598449338508
268,deforestation,3,1.1733514268092096,-1.2485051477813667
269,degradation,3,0.6657985661544203,0.05800606022707557
270,dense,4,0.4075216086736947,0.028938341354110917
271,density,0,0.6927903413890134,0.31224736257116914
272,deposition,6,0.11251843470789766,0.5573697140005603
273,depth,0,-0.14751372188910797,0.1857150460954313
274,development,3,-0.20828086695753836,-0.11321824064509944
275,diameter,7,0.6618143827873267,0.4419568676449668
276,direction,4,-0.522642865241893,-0.0014045634242316216
277,disease,7,0.771413365975326,0.1973181042565358
278,dissolved inorganic nitrogen,7,-0.6036300676891272,0.07028105769238534
279,dissolved phosphoru,6,-0.22338477075163313,0.3603043799023401
280,distance,4,-0.31054388400084665,-0.07544104607966842
281,distribution,0,-0.17873544207078126,0.15690158609029445
282,distributional,3,0.5185638530945077,0.29791881137339016
283,diverse tree community,2,-0.6298826491920764,0.06044152862925957
284,diversity,0,0.33122437478062666,-0.08607504915284735
285,dna,7,0.41740868718183666,0.846348161994441
286,domesticate,7,0.28345207863175076,-0.059193350951051334
287,drinking water,6,-0.6543265830008114,0.07480993271432204
288,drought,3,0.5137431269802236,-1.2717794953446409
289,drought resistance,6,-0.6831651632096299,0.1471451679362992
290,drought-sensitive specy,6,-0.6509161206016193,0.10333066645510797
291,dry,0,0.1468374367020945,-0.6312023644245077
292,dry matter content,7,-0.6312813973064049,0.08027896395616166
293,dry period,6,-0.6552242276242619,0.05894401726166834
294,dry season,1,-0.6407010897229105,0.08321025570998204
295,dune,3,1.0513241096586712,-0.8924429296037135
296,duodenum,7,0.997828899374059,1.157405539713066
297,earth,5,0.3185159540559993,-0.4435888815242219
298,earthworm,7,1.3740687881727291,-0.3316652490205288
299,ecologic,3,0.7499919044386839,-0.21612944022929667
300,ecological,3,1.090021286224591,-0.8501643790848411
301,ecological community,6,-0.6803738543343462,0.09953079812491093
302,ecological degradation,4,-0.7377945493594039,0.022726320380707727
303,ecological functioning,0,-0.7039607170074771,0.10891315419146652
304,ecological recovery,1,-0.6442049490400931,0.06385483293059747
305,ecological resilience,6,-0.7500579198595575,0.08688177854705616
306,ecological system,5,-0.7160418379409884,0.11134980569996895
307,ecology,3,1.1559319282616132,-0.8681155146308149
308,ecosystem,3,1.1116880844548556,-0.662313731250104
309,ecosystem functioning,6,-0.7393193025372699,0.1274409426032838
310,efficiency,0,-0.07918739424187407,0.10651053952379377
311,electricity,2,-0.0057196381083330855,-0.6876919456375165
312,elevation,4,0.29042128237990805,-0.1349314193796427
313,emission,2,0.5418311790822207,-0.12725445073978797
314,endangered specy,3,0.3490533976575997,-0.7789687348967778
315,endemic specy,5,0.3684252959397672,-0.11570927260594101
316,energy,2,-0.042095574271744686,-0.38634671439293583
317,energy consumption,6,-0.7076276420024982,0.09770774934516417
318,energy efficiency,6,-0.6759373603289753,0.04711169195362767
319,environment,2,0.0970935371533565,-0.3359848568563108
320,environmental,2,0.3468965718727268,-0.7606120115384162
321,environmental background,5,-0.6535047088742124,0.09526731607446311
322,environmental change,1,-0.6890169175710075,0.09138494856424674
323,environmental stress,4,-0.6711208508110518,0.07392154111252208
324,environmental upgrading,6,-0.686116245506286,0.10789472168892573
325,enzyme,7,1.8558434425923644,2.0401841759776085
326,eol,3,-0.32026835283324206,0.23373491364880924
327,erode,0,-0.3910710547833069,-0.23449077541417782
328,erosion,3,0.3303381866342094,-0.5658276930589481
329,ethanol,7,0.6650587734960695,-0.4512319520404011
330,evaporation,5,0.8903627959380918,-0.3076250747437268
331,event,2,-0.5250773171803328,-0.0665341914916941
332,evolution,5,0.3138190944615818,0.5012812569088617
333,exotic,7,0.23667115807295186,-0.2900798523259203
334,experiment,7,0.025165805992598787,0.3591357352445502
335,experimental site,0,-0.6885262884099294,0.08336703135483942
336,exposed,2,-0.25648272194980265,0.2502024177611886
337,extinction,3,0.6868639379391338,-0.48332442457030605
338,extinction filter,6,-0.6183491570704849,0.02499330649659664
339,extinction risk,6,-0.7085902229215868,0.11223074530351386
340,families,2,-0.4015854190856608,-0.21364204700084216
341,family,3,-0.41136636625905676,-0.12324321418510421
342,family name,1,-0.6376588588134131,0.09762589209452292
343,farm,4,0.08704312199692536,-0.9878344438426946
344,farming,3,0.5123430420663152,-1.1415254181350747
345,farmland,4,0.4730122383601991,-1.5391227502506395
346,fatty acid,0,-0.6999416483318133,0.06745211347315483
347,fauna,3,1.1358994988736977,-0.9616669164373681
348,faunal,7,1.4560448239640176,0.048691835227020815
349,faunal abundance,6,-0.750252348047467,0.10426896429185692
350,fe,2,-0.2773435917154169,0.26135142743438183
351,fecundity,7,1.0790716914256107,0.23477485366123318
352,federal land,5,-0.6456328169533576,0.09810517116664208
353,female,1,-0.2711622736172789,0.15064798165437876
354,female sample size,0,-0.6255731087479313,0.08622692692705451
355,fern,7,1.2222060464942919,-0.7003015807436842
356,fertile,4,0.3906672211776169,-0.529852436249044
357,fertility,0,0.9084230034093976,0.06494884090666206
358,fertilization,7,1.6191182234477097,0.006316927654420559
359,fertilizer,7,0.5940100605496408,-0.9399777493605574
360,field,4,-0.2520062949371381,-0.14960572441163036
361,fine sand,7,-0.6731585501223031,0.1127305758222751
362,fine-grained soil,4,-0.6280885833320436,0.06728083899908706
363,fire,2,-0.35092107660072575,-0.5678970035332436
364,fires,5,-0.02890534151356667,-0.695949729833355
365,fish,3,0.7357701359949519,-0.7525578069474705
366,fish abundance,1,-0.715084213911892,0.10848157348880394
367,fish specy,3,0.7357701359949519,-0.7525578069474705
368,fishery,3,0.9185314569600377,-1.2372136124347384
369,flora,3,1.2798174224250591,-0.8175158483109701
370,flower,4,0.39746516391010406,-0.7994413338539643
371,flower-visiting insect,2,-0.6389094022416395,0.07710674643843914
372,flowering season,0,-0.6821201219690496,0.11390464892461688
373,flux,4,-0.0651810249545329,0.4938263249399767
374,focal tree,0,-0.7139572546599534,0.0878948233470674
375,food,0,0.09301395904592089,-0.5032817964723181
376,food plant,2,-0.6514823913839005,0.09285540461248604
377,food-web,7,-0.6239644954757374,0.07892770803793196
378,forage,7,1.3195146150643806,-0.9105872031314842
379,foraged,7,0.577099937875279,-0.42684653429329555
380,foraging,7,1.0680500880640824,-0.5017359975086737
381,forest,3,0.7570478888376073,-1.53923860417186
382,forest area,5,-0.6615156865549903,0.1101679075310786
383,forest ecosystem,5,-0.8498067523658798,0.08900877917470884
384,forest floor,1,-0.6742484847393283,0.11214786748081008
385,forest fragmentation,5,-0.728695519288076,0.0918576205558455
386,forest preservation,2,-0.7171898678008803,0.121893649781732
387,forest replenishment,6,-0.7112106286970206,0.02345007999758251
388,forest reserve,2,-0.7224422386322853,0.07104287881169272
389,forest service,6,-0.6843046050942654,0.0710788641705242
390,forested,4,0.7402297358382102,-1.2400779539127762
391,forested area,5,-0.6716345101742623,0.11570561891864191
392,forested landscape,5,-0.71663188138172,0.15239380865812877
393,forested site,6,-0.6730078292672425,0.0936065018690169
394,forestry,3,0.4281945260674187,-1.3875131315130933
395,fossil,7,1.5343538711826186,-0.27875877367298024
396,fragment,7,0.31335900499191355,0.580266737936145
397,fragmentation,3,0.2874370150650522,0.18620820261508828
398,fresh water,6,-0.6886112736330546,0.08756085051334174
399,freshwater,3,1.1922513636925547,-1.0180082063494902
400,fruit,1,0.4207713659052836,-0.5437620083625261
401,fuel,2,-0.02717967288402044,-0.4289210627316533
402,functional,7,0.12999440293196793,0.6965852922733572
403,functional biodiversity,0,-0.7597592481341687,0.11314098078757605
404,functional diversity,5,-0.6868789329930352,0.10002842528898871
405,functional group,4,-0.6540569315577515,0.06587863610419681
406,functional richnes,7,0.12999440293196793,0.6965852922733572
407,functional trait,4,-0.6708684416670563,0.06289867401062489
408,fungal,7,1.5707804250693447,0.41400257651459915
409,fungal community,2,-0.6535233024190845,0.057449158561969256
410,fungal community abundance,7,-0.6247791890422287,0.07812229471103321
411,fungal diversity,5,-0.6780269401580457,0.0649454887297384
412,fungal family,0,-0.6458992691505847,0.08090386437603228
413,fungi,7,1.654001698081421,0.13166567033150522
414,fungi community,2,-0.6632632938616247,0.08149729654761635
415,ga,5,-0.1428680820887661,0.09789561203787925
416,garden,4,0.3975121992621418,-1.0087680555092182
417,gene,7,1.7157119627467443,1.9634718454178015
418,genera,7,1.1910321626919538,0.37494981233452795
419,genetic,7,1.2424741659840204,1.202146783370569
420,genetic barcoding,5,-0.7053963537183263,0.09294591358626801
421,genetic content,6,-0.6946865893102788,0.09816225673148177
422,genetic diversity,5,-0.687306849658203,0.05032262877646856
423,genome,7,1.7841409474085963,1.5676361691890262
424,genome sequencing,5,-0.8769719398150246,0.13784537902357757
425,genu,5,-0.12732698559522868,0.7381402656701596
426,genus,7,1.6425761015768676,0.44575613958591565
427,geo,5,0.4187331846709692,0.018295149864005995
428,geographic,4,0.29870730779600546,0.278774225027515
429,geographic region,2,-0.6659412604992886,0.0632894150012356
430,geographical,4,0.3186394987183085,0.10870137587826138
431,geological,5,1.039178217301353,-0.3013304052111294
432,geology,4,0.9310565596852741,-0.40738760935058754
433,geos,3,-0.19508382857347756,0.13743280423286575
434,global change,5,-0.6524438133855008,0.07228512778600843
435,global change phenomena,5,-0.6306603328652934,0.08056666411858028
436,global temperature,2,-0.6398310021053913,0.033532767278607295
437,glycerol,7,1.3169235347647397,1.2665424863275885
438,grain,1,0.2960918618877065,-0.5393440069508806
439,grain size,3,-0.6897525609748334,0.08983726730605399
440,gras,5,0.1512202682317964,-0.06945721421843203
441,grass,4,0.5308970288046515,-1.0030543945284784
442,grassland,4,1.2796900812125371,-1.2557816748726687
443,grassy biome,0,-0.7610824361310193,0.11824946030394969
444,gravel,4,0.27812376350990997,-0.8467761912134624
445,grazing,3,0.759444096154762,-0.9998705819918794
446,green space,0,-0.639930787853429,0.10502473881609424
447,greenhouse,7,0.7910132178196986,-0.907647633293013
448,greenhouse ga,1,-0.6331313163408694,0.052995517362264905
449,greenland,4,0.04415534643503787,-0.4302170723707602
450,greya moth,7,0.9454840870660977,-0.5261995382703617
451,ground,6,-0.24950425626090564,-0.3878736535750535
452,ground-based plots,0,-0.6335494743428854,0.0730193171032409
453,groundwater,3,1.049506329470147,-1.1106512833614182
454,group,2,-0.5303238845559723,0.13362671329368922
455,grow,2,-0.10219226971424726,-0.17218202484492856
456,growing,4,-0.301380227966915,-0.1511487775809097
457,growing season,1,-0.6336405441592157,0.09166755485493938
458,grown,1,-0.26249145384667877,-0.1569705932203332
459,growth,2,-0.00703653007360175,0.04075146509425519
460,gut,7,0.1319988455810579,0.4928729550513123
461,h2o,3,-0.16973029409592474,-0.001621302730539421
462,habitat,3,1.5993391253477574,-1.3522504402026712
463,habitat degradation,0,-0.7368804957805217,0.03464459216275478
464,habitat fragmentation,5,-0.7913779338098162,0.13127858343281723
465,harbor,7,-0.04338441677160692,-0.4818527295694943
466,harvested forest,5,-0.7778024923379206,0.11436577693284038
467,heat,2,-0.029967974240344884,-0.169458135205256
468,heat combustion,1,-0.6915150023929396,0.0894748881497071
469,heat production,4,-0.6203673899048059,0.05859700346340269
470,heavy,2,-0.5730340719836458,-0.12770600291506312
471,heavy metal,1,-0.6822941809394072,0.07824916975351355
472,height,1,-0.21233959618686585,0.04944201637840329
473,herb,7,0.7636057338417434,-0.33318912976342635
474,herb layer,1,-0.7360512575340608,0.05258973718418154
475,herbivore,7,1.724369004695858,0.10221561441187055
476,herbivore diversity,6,-0.779171169914177,0.1350754543075252
477,herbivorous animal,5,-0.7207673122197366,0.09428600706897883
478,herbivory,7,1.5925873210483221,0.25815006818973085
479,herbivory class,2,-0.636322993165359,0.023926893499385336
480,heterocylic nitrogenous compound,0,-0.7354320752564296,0.03813635993622565
481,heterotrophic,7,0.5179969052811799,0.4475072727815481
482,holobiont communities,2,-0.06833359386383192,-0.42652020223381243
483,honey,7,0.4139632237210545,-0.4736583666300143
484,horizontal,7,0.19788162520700422,0.37376736090278834
485,horse,1,-0.1822297268874937,-0.42912130560442413
486,host,2,-0.5141099715626906,-0.026204763126497287
487,human,7,0.3363419405086637,0.1689501246878454
488,humid,2,0.3658443661988048,-0.7296635519987547
489,humidity,2,0.6008825333513814,-0.37881172862539314
490,humidity condition,4,-0.6532931837125953,0.07238970923024754
491,hydrology,3,1.0572205087121833,-0.8614980613184774
492,hydrothermal vent,1,-0.7873215567479475,0.06655687602460875
493,hypersaline,7,0.5601448957859002,-0.03641235082559117
494,ice,3,0.17419505838515145,-0.40613827326188195
495,ice storm,2,-0.6570154615707562,0.05626475332903448
496,ice-free land,4,-0.6329534827068288,0.07225455294931861
497,ileum,7,0.8296009021059053,0.9488733122954707
498,imbalance,5,0.13523448309479308,0.15353210067963982
499,immigration,6,-0.08945242096215424,-0.26118884278067844
500,index of organism name,3,-0.6415818626362143,0.07530410469299595
501,indicator,6,-0.06594542176769118,0.3412498516292567
502,individual,7,-0.2701343825888061,0.290826817960736
503,individual growth,6,-0.6380567089827253,0.09992752825765201
