country_name,country_iso3,year,indicator_name,indicator_code,value
India,IND,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.991729421934
India,IND,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.0293993992984
India,IND,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.696423706524
India,IND,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.8003524833596
India,IND,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.6759070224237
India,IND,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.632519280638
India,IND,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.73611171839
India,IND,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.7401477873933
India,IND,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.4034723646992
India,IND,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.4229800315486
India,IND,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.4381152903111
India,IND,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.2995435878635
India,IND,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.1209475344664
India,IND,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.8501945721599
India,IND,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.8068068303741
India,IND,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.8858465150226
India,IND,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.7983983532838
India,IND,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.9907843091091
India,IND,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.803443439538
India,IND,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.7102775133779
India,IND,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.5915498168634
India,IND,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.4351521429845
India,IND,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.2474749343298
India,IND,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.3577941537541
India,IND,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,58.8431953558299
India,IND,2016,Arable land (% of land area),AG.LND.ARBL.ZS,52.6246220389548
India,IND,2015,Arable land (% of land area),AG.LND.ARBL.ZS,52.6246220389548
India,IND,2014,Arable land (% of land area),AG.LND.ARBL.ZS,52.6246220389548
India,IND,2013,Arable land (% of land area),AG.LND.ARBL.ZS,52.617558918199
India,IND,2012,Arable land (% of land area),AG.LND.ARBL.ZS,52.6525381828945
India,IND,2011,Arable land (% of land area),AG.LND.ARBL.ZS,52.7981730060978
India,IND,2010,Arable land (% of land area),AG.LND.ARBL.ZS,52.8082631786061
India,IND,2009,Arable land (% of land area),AG.LND.ARBL.ZS,53.1160134401098
India,IND,2008,Arable land (% of land area),AG.LND.ARBL.ZS,53.1398935150461
India,IND,2007,Arable land (% of land area),AG.LND.ARBL.ZS,53.1489746703036
India,IND,2006,Arable land (% of land area),AG.LND.ARBL.ZS,53.3642316838144
India,IND,2005,Arable land (% of land area),AG.LND.ARBL.ZS,53.6272488471978
India,IND,2004,Arable land (% of land area),AG.LND.ARBL.ZS,53.7069612100135
India,IND,2003,Arable land (% of land area),AG.LND.ARBL.ZS,53.7466492218795
India,IND,2002,Arable land (% of land area),AG.LND.ARBL.ZS,53.959551861805
India,IND,2001,Arable land (% of land area),AG.LND.ARBL.ZS,53.9235635798587
India,IND,2000,Arable land (% of land area),AG.LND.ARBL.ZS,54.127048725443
India,IND,1999,Arable land (% of land area),AG.LND.ARBL.ZS,54.1421839842055
India,IND,1998,Arable land (% of land area),AG.LND.ARBL.ZS,54.2881551464925
India,IND,1997,Arable land (% of land area),AG.LND.ARBL.ZS,54.3527322505457
India,IND,1996,Arable land (% of land area),AG.LND.ARBL.ZS,54.1590009383861
India,IND,1995,Arable land (% of land area),AG.LND.ARBL.ZS,54.456997366465
India,IND,1994,Arable land (% of land area),AG.LND.ARBL.ZS,54.6635095638018
India,IND,1993,Arable land (% of land area),AG.LND.ARBL.ZS,54.6840262479021
India,IND,1992,Arable land (% of land area),AG.LND.ARBL.ZS,54.7243869379354
India,IND,1991,Arable land (% of land area),AG.LND.ARBL.ZS,54.884484341734
India,IND,1990,Arable land (% of land area),AG.LND.ARBL.ZS,54.9776502678941
India,IND,1989,Arable land (% of land area),AG.LND.ARBL.ZS,54.9833680323155
India,IND,1988,Arable land (% of land area),AG.LND.ARBL.ZS,54.7788738694803
India,IND,1987,Arable land (% of land area),AG.LND.ARBL.ZS,54.892220140657
India,IND,1986,Arable land (% of land area),AG.LND.ARBL.ZS,54.9608333137136
India,IND,1985,Arable land (% of land area),AG.LND.ARBL.ZS,55.0048937336665
India,IND,1984,Arable land (% of land area),AG.LND.ARBL.ZS,55.0311281821881
India,IND,1983,Arable land (% of land area),AG.LND.ARBL.ZS,54.7331317541092
India,IND,1982,Arable land (% of land area),AG.LND.ARBL.ZS,54.906010043085
India,IND,1981,Arable land (% of land area),AG.LND.ARBL.ZS,54.7936727891591
India,IND,1980,Arable land (% of land area),AG.LND.ARBL.ZS,54.7741651223097
India,IND,1979,Arable land (% of land area),AG.LND.ARBL.ZS,54.9726051816399
India,IND,1978,Arable land (% of land area),AG.LND.ARBL.ZS,54.9036556694998
India,IND,1977,Arable land (% of land area),AG.LND.ARBL.ZS,54.5067755508393
India,IND,1976,Arable land (% of land area),AG.LND.ARBL.ZS,54.5061028726721
India,IND,1975,Arable land (% of land area),AG.LND.ARBL.ZS,54.4324446133614
India,IND,1974,Arable land (% of land area),AG.LND.ARBL.ZS,54.3190983421847
India,IND,1973,Arable land (% of land area),AG.LND.ARBL.ZS,54.1653913809746
India,IND,1972,Arable land (% of land area),AG.LND.ARBL.ZS,53.8768124472368
India,IND,1971,Arable land (% of land area),AG.LND.ARBL.ZS,53.7321866412843
India,IND,1970,Arable land (% of land area),AG.LND.ARBL.ZS,54.0026032645071
India,IND,1969,Arable land (% of land area),AG.LND.ARBL.ZS,53.8061812396786
India,IND,1968,Arable land (% of land area),AG.LND.ARBL.ZS,53.8374607744544
India,IND,1967,Arable land (% of land area),AG.LND.ARBL.ZS,53.7402587792909
India,IND,1966,Arable land (% of land area),AG.LND.ARBL.ZS,53.3400152697944
India,IND,1965,Arable land (% of land area),AG.LND.ARBL.ZS,53.2142244525241
India,IND,1964,Arable land (% of land area),AG.LND.ARBL.ZS,53.0514363360566
India,IND,1963,Arable land (% of land area),AG.LND.ARBL.ZS,52.9633154961506
India,IND,1962,Arable land (% of land area),AG.LND.ARBL.ZS,52.7043344017705
India,IND,1961,Arable land (% of land area),AG.LND.ARBL.ZS,52.4036472610227
India,IND,2010,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,44158.00391
India,IND,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,44158.00391
India,IND,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,44158.00391
India,IND,2010,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.378568753
India,IND,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.378568753
India,IND,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.378568753
India,IND,2010,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,3699.181396
India,IND,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,3699.181396
India,IND,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,3699.181396
India,IND,2010,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.115484746
India,IND,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.115484746
India,IND,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.115484746
India,IND,2010,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.494053499
India,IND,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.494053499
India,IND,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.494053499
India,IND,2016,Forest area (sq. km),AG.LND.FRST.K2,708603.984375
India,IND,2015,Forest area (sq. km),AG.LND.FRST.K2,706820
India,IND,2014,Forest area (sq. km),AG.LND.FRST.K2,705036.015625
India,IND,2013,Forest area (sq. km),AG.LND.FRST.K2,703252.03125
India,IND,2012,Forest area (sq. km),AG.LND.FRST.K2,701467.96875
India,IND,2011,Forest area (sq. km),AG.LND.FRST.K2,699683.984375
India,IND,2010,Forest area (sq. km),AG.LND.FRST.K2,697900
India,IND,2009,Forest area (sq. km),AG.LND.FRST.K2,693737.96875
India,IND,2008,Forest area (sq. km),AG.LND.FRST.K2,689576.015625
India,IND,2007,Forest area (sq. km),AG.LND.FRST.K2,685413.984375
India,IND,2006,Forest area (sq. km),AG.LND.FRST.K2,681252.03125
India,IND,2005,Forest area (sq. km),AG.LND.FRST.K2,677090
India,IND,2004,Forest area (sq. km),AG.LND.FRST.K2,672452.03125
India,IND,2003,Forest area (sq. km),AG.LND.FRST.K2,667813.984375
India,IND,2002,Forest area (sq. km),AG.LND.FRST.K2,663176.015625
India,IND,2001,Forest area (sq. km),AG.LND.FRST.K2,658537.96875
India,IND,2000,Forest area (sq. km),AG.LND.FRST.K2,653900
India,IND,1999,Forest area (sq. km),AG.LND.FRST.K2,652448.984375
India,IND,1998,Forest area (sq. km),AG.LND.FRST.K2,650998.0078125
India,IND,1997,Forest area (sq. km),AG.LND.FRST.K2,649546.9921875
India,IND,1996,Forest area (sq. km),AG.LND.FRST.K2,648096.015625
India,IND,1995,Forest area (sq. km),AG.LND.FRST.K2,646645
India,IND,1994,Forest area (sq. km),AG.LND.FRST.K2,645193.984375
India,IND,1993,Forest area (sq. km),AG.LND.FRST.K2,643743.0078125
India,IND,1992,Forest area (sq. km),AG.LND.FRST.K2,642291.9921875
India,IND,1991,Forest area (sq. km),AG.LND.FRST.K2,640841.015625
India,IND,1990,Forest area (sq. km),AG.LND.FRST.K2,639390
India,IND,2016,Forest area (% of land area),AG.LND.FRST.ZS,23.833121474746
India,IND,2015,Forest area (% of land area),AG.LND.FRST.ZS,23.7731191077597
India,IND,2014,Forest area (% of land area),AG.LND.FRST.ZS,23.7131167407734
India,IND,2013,Forest area (% of land area),AG.LND.FRST.ZS,23.6531143737871
India,IND,2012,Forest area (% of land area),AG.LND.FRST.ZS,23.5931093791517
India,IND,2011,Forest area (% of land area),AG.LND.FRST.ZS,23.5331070121654
India,IND,2010,Forest area (% of land area),AG.LND.FRST.ZS,23.4731046451791
India,IND,2009,Forest area (% of land area),AG.LND.FRST.ZS,23.3331192675207
India,IND,2008,Forest area (% of land area),AG.LND.FRST.ZS,23.1931365175115
India,IND,2007,Forest area (% of land area),AG.LND.FRST.ZS,23.0531511398532
India,IND,2006,Forest area (% of land area),AG.LND.FRST.ZS,22.9131683898439
India,IND,2005,Forest area (% of land area),AG.LND.FRST.ZS,22.7731830121856
India,IND,2004,Forest area (% of land area),AG.LND.FRST.ZS,22.6171899962666
India,IND,2003,Forest area (% of land area),AG.LND.FRST.ZS,22.4611943526986
India,IND,2002,Forest area (% of land area),AG.LND.FRST.ZS,22.3052013367797
India,IND,2001,Forest area (% of land area),AG.LND.FRST.ZS,22.1492056932117
India,IND,2000,Forest area (% of land area),AG.LND.FRST.ZS,21.9932126772927
India,IND,1999,Forest area (% of land area),AG.LND.FRST.ZS,21.944409350731
India,IND,1998,Forest area (% of land area),AG.LND.FRST.ZS,21.8956073379939
India,IND,1997,Forest area (% of land area),AG.LND.FRST.ZS,21.8468040114322
India,IND,1996,Forest area (% of land area),AG.LND.FRST.ZS,21.798001998695
India,IND,1995,Forest area (% of land area),AG.LND.FRST.ZS,21.7491986721333
India,IND,1994,Forest area (% of land area),AG.LND.FRST.ZS,21.7003953455716
India,IND,1993,Forest area (% of land area),AG.LND.FRST.ZS,21.6515933328344
India,IND,1992,Forest area (% of land area),AG.LND.FRST.ZS,21.6027900062727
India,IND,1991,Forest area (% of land area),AG.LND.FRST.ZS,21.5539879935356
India,IND,1990,Forest area (% of land area),AG.LND.FRST.ZS,21.5051846669739
India,IND,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1083
India,IND,2018,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2017,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2016,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2015,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2014,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2013,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2012,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2011,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2010,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2009,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2008,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2007,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2006,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2005,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2004,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2003,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2002,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2001,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2000,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1999,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1998,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1997,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1996,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1995,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1994,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1993,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1992,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1991,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1990,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1989,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1988,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1987,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1986,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1985,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1984,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1983,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1982,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1981,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1980,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1979,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1978,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1977,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1976,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1975,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1974,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1973,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1972,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1971,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1970,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1969,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1968,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1967,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1966,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1965,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1964,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1963,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1962,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,1961,Land area (sq. km),AG.LND.TOTL.K2,2973190
India,IND,2010,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2980489.25
India,IND,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2980489.25
India,IND,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2980489.25
India,IND,2010,Urban land area (sq. km),AG.LND.TOTL.UR.K2,222688.2344
India,IND,2000,Urban land area (sq. km),AG.LND.TOTL.UR.K2,222688.2344
India,IND,1990,Urban land area (sq. km),AG.LND.TOTL.UR.K2,222688.2344
India,IND,2018,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625
India,IND,2017,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625
India,IND,2016,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625
India,IND,2015,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625
India,IND,2014,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625
India,IND,2013,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2012,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2011,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2010,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2009,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2008,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2007,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2006,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2005,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2004,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2003,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2002,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2001,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2000,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1999,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1998,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1997,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1996,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1995,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1994,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1993,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1992,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1991,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1990,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1989,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1988,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1987,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1986,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1985,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1984,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1983,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1982,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1981,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1980,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1979,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1978,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1977,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1976,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1975,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1974,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1973,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1972,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1971,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1970,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1969,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1968,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1967,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1966,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1965,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1964,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1963,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1962,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,1961,Surface area (sq. km),AG.SRF.TOTL.K2,3287260
India,IND,2016,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,41.04
India,IND,2015,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,39.88
India,IND,2014,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,38.8
India,IND,2013,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,37.81
India,IND,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,36.64
India,IND,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,35.42
India,IND,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,34.4
India,IND,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,32.82
India,IND,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,32.06
India,IND,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,30.95
India,IND,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,29.74
India,IND,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,28.34
India,IND,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.41
India,IND,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.93
India,IND,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.01
India,IND,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,23.85
India,IND,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.15
India,IND,2015,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.73091044855314
India,IND,2014,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.96014949895526
India,IND,2013,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.98862544005017
India,IND,2012,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.19964331645046
India,IND,2011,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.23298571103505
India,IND,2010,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.35317924225662
India,IND,2009,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.64671193201939
India,IND,2008,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.56214240997603
India,IND,2007,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.50764929853643
India,IND,2006,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.66184904777442
